rating,text
10,Out of all the shows that came out from 2008 till now this is the best of them all.
10,"What a show breaking bad is. every season is a masterpiece and is amazing. the acting, directing, character development, plot everything is simply amazing. walter white is possibly the best tv character of all time."
10,"This is it. This is the peak of television, nay, this is the peak of the entire film industry. Never will there be anything like Breaking Bad on the screen ever again. It is to this day, and always will be, the best Tv-series of all time.I could go into detail about all the things that are good with this show, but I fear then this review would be endless. But the most astonishing thing about Breaking Bad is its attention to detail. The creators, writers, and directors are pure geniuses, how they can even come up with all these impregnated details and foreshadowings is beyond me. As astonishing is the acting, from Giancarlo Esposito and Byran Cranston to Aaron Paul and Anna Gunn, every single performance is spot on, and Cranston's is out of this world - more than deservedly winning him 4 Emmy's and a Golden Globe.To spot flaws in this series, one would need an electron microscope. I'm not even sure then if you could find any. It is like the Mona Lisa of Tv - infact, the Louvre should replace her with a painting of Walter White. Flawless, absolutely flawless, I cannot put into words how good this show is.Everyone who hasn't seen this, must see it before they die.Everyone who has seen it - watch it again."
9,"I had heard a lot about this series, but somehow I found neither time nor ardor for watching it - several seasons, unknown actors to me, ambivalent topic... But recently, thanks to digital media opportunities, I took and watched all seasons in a succession - and I am glad I did so, as abstracts and flashbacks are not of much help if you have missed something, the contents is often sophisticated and versatile.Season 1 was ambiguous to me, mostly due to the drug issue and the fact that Bryan Cranston reminded me strongly of Cary Oldman whom I like a lot, but then I found me chuckling in many scenes and I realized that I was watching a good black comedy (well, in later seasons, the number of those moments decreased), I got used to the actors and started to like them (particularly Cranston, RJ Mitte, Giancarlo Esposito), paid attention to skillful cinematography, musical background, crazy composition of events and scenes... Moreover, I noticed that the so-called good guys behaved often in an unpleasant manner, and I tend to forget that running drug business in nasty and lethal. I also obtained additional chemistry knowledge but I can promise I will never use it for criminal purposes :) All in all, it is a very good series, although not on my very top where 24, Sherlock Holmes and several Scandinavian crime series (e.g. Bron/Broen) are placed. Or perhaps I have not used to the creations were de facto criminals are more pleasant and elaborated than decent citizens; but I might change my views as I have begun to watch Dexter..."
10,NO ONE can beat this tv show.Every character takes place in your heart especially jesse.Every character buidup is very good.And last three episodes are mind-blowing
10,"I would say the first season is not very catchy, it is a bit boring, but it is totally necessary for the development of the series. Each season increases the intensity and the desire to see more. I don't know anyone who has seen this series and was not amazed. Extraordinary performances by the entire cast."
10,"This show is absolutely outstanding! It's quickly become one of my all time favorites, I only remember Bryan Cranston from Malcolm in the middle and am fairly shocked by how different he is. He goes from being a completely convincing suburbanite teacher to a completely believable villain without betraying the character. At times he looks completely menacing which is probably what makes the show work because his character really isn't that way. It's actually a rush at times watching the show because he's so good at sucking you into the world. There's no point in reading reviews for this show, just start watching it, you won't be able to stop."
10,"In my opinion, and many others as well, this is the best show ever created. I think it will be a long time until we have a show that maintains this level of quality and realism from the first to the last episode. The way it builds momentum and connects puzzle pieces is unlike any other show I have seen, and every time I rewatch I find another reason its so highly rated. So many of these characters have a brilliant arc that makes them so real and easy to connect with. Vince Gilligan is so good at presenting something in a casual way that seems irrelevant, but could actually be an enormous plot point later down the line. And because these things are done in such a realistic way, they go right over your head, until Vince is ready to pull them back into play."
10,"What an emotional rollercoaster. Episode after episode there are moments that hit hard. The characters are so real that you forget they are fictional. The actors aren't acting the characters, they are the character. This is the best TV show ever made and hasn't been surpassed to this day."
4,"I finished the very last episode (""felina"") today and felt a sort of disappointment - I was hoping that this critically acclaimed ""best show of all time"" would get better, turn into the masterpiece that everyone seems to consider it, at some point become interesting, or, at the very least, worthy of my time... it did not.At no point was I invested in anything going on. Never did the show manage to lure me in, make me care about anyone. There were no interesting characters whatsoever (Except for maybe Saul Goodman, but he was hardly the main character) - sure, it packed a bunch of great performances, the actors honestly did a truly good job, but what's the point when the script is so devoid of character, boring and hopelessly uninteresting. The show might be considered a good character study - Walt's descent into this becoming a nigh-monster who will stoop to some extremely despicable things is somewhat eye-catching, but this could have worked as a movie, maybe even a one-season show, but as it is, breaking bad is simply too pointless, boring and devoid of any sort of charm to be considered a good show."
9,Love it or hate it you can't put something less than 10 star to this show
10,"I cannot find words to tell you all how perfect this show is, but all I can say is that there will be none other that can beat this perfect TV show. Breaking Bad deserves all the hype it gets, Vince Gillian truly delivers to the viewers. You will laugh, cry, and your jaw will be dropped to the floor at how shocking it can get. I get how I'm posting this in 2017, but this show will go down in history for being one of the best shows ever. If you haven't seen it, you NEED to see it right now, I can guarantee you that when you finish the show you will NOT regret it. AND, the 3rd to last episode of the series is the only 10/10 to ever make IMDb, so that should explain itself. WATCH IT!"
10,"This series is the pinnacle of characterizations, the way it was written, made and performed is just matchless, flawless and it's far ahead from the perfection. You just need patience upto 2 seasons and the rest is an unforgettable journey. Don't miss."
10,"The show is perfect, every episode is perfect, from the beginning to the end. (yes, I like the ""fly"" episode).Breaking bad is a long and perfectly written story, with deep characters, and very well talented actors. You should watch it right now."
10,Nobody can say that game of thrones is betterJust look at season 8What a jokeBreaking bad WON and will be the most loved show ever
10,"Since everyone know how good this show is, i just want to write this review for the application the show.To me it perfect, its the best , and whenever I think of a greatest show ever, this one come to mind."
5,"People are STILL talking about Breaking Bad, long after the series finale, and I just wanted to write a bad review partly out of spite, but mostly out of confusion. I'm confused by the seemingly universal love for this show... I'm a big film/television fan, and I love large-scale, epic drama more than my own mother, but Breaking Bad just never really did it for me. I have watched every episode of Game of Thrones at least 4 times, and I could watch them again without nodding off once, but I struggled to make it through a season of BB spread out over the course of a month. It became a chore to watch it, like it was obligatory.I will give credit where it's due, and say that Bryan Cranston gave a phenomenal performance.That being said, outstanding performances are in no short supply in television these days, and they can be found in series that are - wait for it - more original. Yes, this series is praised for its originality, but the ""middle class parent turned drug dealer"" bit has been done before. Granted, not to the scale of BB, but the premise IS unoriginal."
10,"""BREAKING BAD"" is an experience, not a show. You live this series, you don't watch it. I can't say any of the characters' names without an awe-filled ""ahh"" before them. ""Ahh... Walt..."" ""Ahh... Gus..."" and so on. ""BREAKING BAD"" is transcendent."
10,"The sudden change of a common man. Walter White, placid high school teacher, was taken ill with an incurable disease. Turns out not to have anything to lose by becoming a drug dealer to ensure a bright future for his family.Breaking Bad is without a doubt the most realistic, vivid, perfectly executed, psychedelic, brilliant, Mind Blowing, Stunning Comedy-Drama Series ever!!! It beats even Twin Peaks and I am a huge D.Lynch fan imagine that! Bryan Cranston is a hell of an actor, he deserves to be crowned in the Hollywood firmament and Vince Gilligan is a visionary genius. Masterpiece."
10,"If I had to characterize Breaking Bad in comparison to other high-quality TV shows, I would call it ""the show that never did anything wrong"". BrBa has a flawless storyarc, which neatly connects the first episode of season 1 with the final episode of season 5. The ending of the series, which has often been the weak point of many other great shows, feels almost inevitable - as many great endings in literature also do.There is so much to be praised about this show. What impressed me most was perhaps the attention to detail. This is also the show where no loose end was ever forgotten - and, if not tied up, it would usually come back to haunt Walter White or some other character. There is also a strong sense of fate or even karma in this show - at one point literally hitting the protagonist out of the blue sky (if you have seen the show, you understand the reference). Walter White's cancer in the end becomes a metaphor for his own malice, that is slowly metastasizing in his soul. In the end, the philosophical question is whether one becomes bad because of one's deeds (while continuously rationalizing them as necessary and inevitable) or whether one does bad things because it is already part of one's character. The title, ""Breaking Bad"", seems to point towards the latter, whereas the ending of the show rather points towards the former.The show often uses metaphor and allusion - sometimes in a way that will only be noticed by the most attentive of observers. For example, the curious model of a car Walter drives has been known to be a ""underachiever"" with unrealized potential, much like his owner. Minor details like an unrepaired crack in a windshield or a rotting pizza on a roof are constant reminders of the sinister events that have seeped into the suburban lifestyle - and they are milestones of Walter's moral journey into darkness, until things are beyond repair. Keep in mind that this is the man who feels compelled to ""fix things"" like a random shaky table with a napkin, but who becomes so power-hungry that he eventually declares: ""I'm not in the money business. I'm not in the drug business. I'm in the empire business.""The psychology of Walter White would lend itself to filling pages, but the same could be said for many other characters. I will never look at harmless hobbies like rock-collecting in the same way again - and the color purple has also gained some unpleasant connotations. I have also learned that a Roomba cannot fix a broken home and childhood.Perhaps the last piece of praise: the whacky humor of the show. There were moments when I simply did not know whether I should laugh or cry (I will never be able to use an ATM without thinking of this show). BrBa also has it's very unique take on American consumer culture and middle class suburban lifestyle - there is a lot of brilliant social and political commentary in this show (which, by the way, has been further developed in ""Better Call Saul"").Altogther, this show is a nearly perfect package and incredibly well-crafted. Do not miss out!"
10,"Simply put, this show is excellent. If you haven't watched it, watch it. The story is excellent, the acting is excellent, the casting is excellent, the directing is excellent, the cinematography is excellent, the pacing is excellent and the characters are excellent."
10,"I absolutely looooved this series!!!! GOT is my number one but this is a very tight second...funny as heck many times, sad which could bring tears to your eyes, shocking scenes that get your blood pumping, and top of the line acting.. i mean, everyone was sooo awesome!Once again i was not thrilled about the ending.. in fact, i never wanted it to end...hahahhaa... but all good things come to an end. Where have all the great original writers gone now? Everything else is just the same old thing.. recreating whats already been done.Come on original writers, come back! We are desperate for something good while we come home from a hard days work and just want to forget the worlds craziness and enjoy real content!! We miss you. Why isnt my review showing??"
10,"If you asked me prior to April 2019 to pit the two most critically acclaimed TV series against each other - as fair or unfair as it is based on the fact that they are two completely different shows, but if you boiled it down to the basics I would've told you that Game of Thrones was ever-so-slightly better than Breaking Bad...the former has some complexities and ""holy *four letter word*"" moments that are just unmatched by anything I've ever watched. And I may be one of the few that did not mind the last season of GoT and it's resolution, but also agree with the masses in the decline in quality and nuance (what both shows are notorious for) of GoT's last season, couple with a fair amount of wasted potential and forgone character development in the last season. I think we all are guilty of coming up with our own intermediate/extended scenes in our minds to satisfy or complement what we saw on the actual TV screen.Thus, now that both shows are done the real winner is very apparent: Breaking Bad emerges victorious from the battle.From start to finish, BB is as close to perfection as any piece of media can get. Everyone knows the story, but I will never forget how absolutely intense, stunning, and at times anxiety-inducing the experience of watching this show was (I binged it very shortly after the finale since everyone was absolutely freaking out about how good it was). It balances every character and everything good about the crime/drama genre coupled with an amazingly unique premise that almost demands tension at any given moment.Acting...directing...cinematography...editing... and above all, writing...all literally 100% on point, all the time. Including the resolution/finale. No wishing for something different or character arc ambiguity. It was sensical, shocking, and satisfactory to the highest degree.Both GoT and BB have raised the bar for TV that was already elevated by shows like The Sopranos and The Wire. Some current ones are close (check out Barry for some awesome and unique black comedy, and clearly takes some cues from BB) but will be hard pressed to find something as magical as Breaking Bad - the closest we will get is its counterpart show Better Call Saul, which is also damn near perfect (come or with Season 5 already, dammit!)Go Team Gilligan - I am waiting for your next project!"
10,"Just perfect, fantastic , must watch.Disappionted when i watched the movie El Camino...missed Mr WhiteThe best of all"
10,Other people have written much about the characters in the show so it doesn't require me to add to that.However Breaking Bad has some of the cleverest writing I have ever encountered in the making of a television show. The twist and turns of the story over so many seasons are outstanding.To any budding script writers this is a almost perfect example of how to write a script.
9,Best drama series ever made!!!hats off to all team behind breaking bad
9,"RATED 9/10Language: EnglishSource: NetflixRECOMMENDEDThis is well played game. The protagonist transformation and the situations are really awesome. Some cooked decisions are mind blowing one. The best one is ""this is not Meth"".Really enjoyed and wanted more on the last season... They balanced the thrill and family sentiment perfectly...The negative side is that some episodes really tested the patience like ""the fly"", even though they gave the reason. Also the the family sentiment and husband and wife moral contradiction was too much and repeated towards the end of the series...I liked the ending and still haunting."
3,In my personal opinion this series is higly overrated. The first three season are one of most boring thing i've seen.
10,"Hands down best drama tv series ever. If you disagree, you are wrong. Stiry and character arcs are perfect."
2,"When I read the synopsis a few years ago, already I felt that the storyline lacked interest for me and did not watch any of the series. Then recently some friends were so enthusiastic about the series that I finally got started on it.So I watched all of episode 1 series 1 and then reflected. Now, it is not as if I am the kind of person who has trouble finding things funny that other people do. But I would say that let's say only half of the material out there that people will find funny will affect me that way. However, this material failed continuously to amuse or excite me in any way except for the suspense of the opening scene not being resolved until late in the episode.I think of the first episode of a series as the pilot - therefore it sets the level of interest for an entire series. Which meant that after that I simply gave up on the whole series.So what went wrong? Although jokes are never funny when explained, there exists an anatomy of humour that one can correlate to any given snippet. The general profile of something funny is that it has some element of surprise - it builds up a picture and the moment of laughter is when the viewer or reader is forced suddenly to see things another way. And generally that other way has to have a level of originality for the effect to work.So I think the problem actually lies in the construction of the screenplay. As much as the ideas appear to be original, they do not unfold in a way that produces the comic effect. Nor therefore is there much occasion of suspense.So for me the real question is why do so many people find it funny? I think that for me will remain a mystery."
9,"I am not even at 5th season, but let me say till now this has won my heart.First 2 seasons took 9 months to me but now gave a change and now I regret why did I give up.My rating might go up as expectation, let me see the 5th season."
10,10/10 fantastic tv show would highly recommend to watch
10,"Okay many of you must have read all the reviews, so I will skip that part. I came here to say that I totally LOVE the show!And the ending always makes me emotional and that song 'Baby Blue' is a perfect song for the finale ending!GUESS I GOT WHAT I DESERVED..."
10,"OK, we all know the synopsis: gifted but henpecked high school chemistry teacher gets lung cancer and decides to cook world class meth, hijinks ensue. But it's much more than that.The show is written VERY realistically. Because Walt starts out as such a real human being, in every scene, in every episode, right to the end, the viewer finds him or herself asking, ""What would I do in the same situation?"" No other show has managed to do that.And as the show goes on, one's answers diverge more and more because we're less in Walt's position with every episode. How would a normal person go about making and selling drugs without getting caught? What would we do when our competition came to kill us? Those may be pretty simple. But what would we do when our loved ones found out, and keeping it quiet meant harming them, for whom, we tell ourselves, we have taken all this risk in the first place?They say there are only seven basic plots, and America's clear favorite is ""overcoming the monster,"" but this is not that kind of story. It's a ""tragedy"" much like the greatest story ever told: The Iliad, and it has elements of a dark comedy in it. Walt is Achilleus. Gus is Hektor. The DEA and APD are the gods, not knowing who to help and where to strike, and not entirely good guys in any case. The intelligent viewer will go from rooting for Walt to hating him just slightly less than his enemies. The less intelligent viewer will go from loving Walt to merely hating his shrewish but sensible wife. But all will enjoy the show. Buckle up for the ride of your life."
10,"This show just gets better by the episode. A masterpiece truly. The performances are simply astonishing, outstanding, it totally made me binge watch from the very beginning, totally a MUST WATCH!"
10,"Prison Break and GOT is a joke compared to this one. It had everything: Insane acting, Great story, Killing, brutal scenes, you name it. It was so addicting I couldnt stop watch it! I almost never ate or slept! I re-watched it once and it was just as good as the first time! actually I could re-watch it 10 times more if I had the time. 2008 what a great year!"
10,Breaking bad is the most consistent tv show I've watched. Vince Gilligans writing is absolutely incredible. I could probably watch this for the rest of my life and not be disappointed. The cinematography is possibly the greatest advancement in the whole world.I would recommend this to anyone looking for an amazing show. The only thing that is missing is nothing.
10,"I am rewatching this series almost 10 years later when it ended and it still is one of the best shows I have ever seen. The script, acting, direction, storytelling, and character development are excellent. The script is intelligent without being pretentious or overbearing. I have rarely seen any shows that can compare in being consistently strong throughout each season and then just ending gloriously. This series is within top 3 of all time for me."
10,"Breaking bad was one of the best written shows ever from character development to suspense, the first three seasons are very slow burning and great then the final half of the series goes insane with tension fire fights betrayals that all lead to an amazing unforgettable conclusion and a truly epic finale"
2,"....you like the first few episodes. If you do, then great. If you don't, you will do what I did and waste a lot of time going through some tedious and mind numbing TV, constantly waiting for it to get better. It didn't for me. I didn't like any characters, the pace was painfully slow at times, episodes can be missed entirely and no one would care (fly!), and there was a lot of filler. I will say, the way it ended was excellent, but not enough for me to recommend sitting through series 1-4 to watch it"
10,"Late to witness it, and u regret it.Well i quit gym for this whole week to complete it, among going to office and all I only got few hourse which i spent on it. Quite addictive. Character of Walter White will be remembey whole life.It affects you personally.It is entertaining , exciting and interesting every episode that you wanna spend your whole day on it. Performances and some dialogues are top notch. Screenplay is brilliant. Don't miss this at all."
10,"By around 2008, two things had occurred: Hollywood had run out of any original ideas (see the 1990's movies) and crystal meth had popularly become a known drug for many people, replacing cocaine and other preferences. Most people did not get into it, but everyone had heard stories about common suburban professionals who were hooked on meth.But Breaking Bad was far from a simplistic take on the subject matter, and it never lowered its ambitions in telling its story. Instead, it went well beyond what it needed to do in order to delve into the subject matter. It dissected the life of a middle aged underachieving man, who despite his brilliance and resume, was stuck in suburban life- a victim of a horrible economy and cutthroat corporate business ambitions, mixed with his own naivety on the subject (after all not all chemistry geniuses especially those not born into wealth totally understand the business world while in graduate school).Breaking Bad nails the catalysts and nuances of how someone can turn from a law abiding citizen into a mastermind criminal just by a simple flick of the switch (which in this case is the soul). Any intelligent person knows what they are capable of doing, however immoral or illegal, but it is only their soul that is keeping them in tact from crossing the line into criminality, especially in a situation where they have been wronged or ripped off by other immoral or criminal people. For we know, nothing in life is guaranteed and hardship for most people is just around the corner in one form or another. This is where Breaking Bad excels; it dissects the morality of society in a realistic way where the viewer sees that everyone is guilty in one way or another and is at some moral or criminal culpability, whilst the antihero, supposedly portrayed as the bad guy is a victim of their selfishness, greed, ignorance, and snobbery.Hence, Breaking Bad paints a picture that may hit too close to home for the untruthful. In almost every character, the viewer sees a piece of either themselves or someone they know or have met, and how they snake their way through society to ravage others around them in order to get ahead. Ultimately, the show whether purposely or inadvertently created an abstract measuring scale of morality, where the assumedly ""good"" people may wind up at the top, and the assumedly ""bad"" people may wind up as their victims on the bottom.This makes intelligent viewers question their own morality, their view of the world and society, and it reinforces their perspectives on truth in an increasingly grey world when it comes to virtues."
8,"An interesting and unusual series whose main strength is thedevelopment of the characters.An atmospheric and sometimes bizarre series with brilliantlywritten characters.The cast is good, and Bryan Cranston is great in the role of Walter White.The complicated, layered characters are the greatest strength of thisimpressive series.A fun, interesting, tense and a bit bizarre series worth watching."
3,"Breaking Bad is one of the most important series in history, acting is awesome but the story is so boring!! I'm sorry but that's my opinion."
10,The best show ever made. Thank you everyone who gives us this epic series
10,"What more can I say but absolutely brilliant it has just about every emotion you can think of. The script is outstanding, the characters are believable. You empathize, sympathize, laugh, cry. Anyone who doesn't give this a Ten what more do you want."
10,"I don't think that there will be series in the level of breaking bad...It is mysterious, has incredible actors and epic story. it is recommended for everybody"
10,"I get the Bluray's out and watch this series every year or two and it's truly held up to the test of time. It takes us on the path of a mild-mannered chemistry teacher and let's us watch him become a monster who kills everyone who gets in his way. One has to wonder how many monsters start out this way. The beaten down nobody who finally gets power and abuses it. It's a truly great series when you take it that way. And I'm giving it a 10 rating as a whole. But not every episode is a 10. Some episodes are dogs. You have to take it as a whole. Because, realistically, someone could watch a single episode and say 'this sucks'. And they would be right. But it's necessary to see the good AND BAD when building character development. That's why I think the series deserves a 10 rating. Devote enough time to binge a season at a time and you won't be disappointed!"
10,No television program will ever top this. Every single thing about this show is pure perfection. I wish I could wipe my memory and watch this show for the first time all over again.
10,"After i finished watching this masterpiece since 2020 i watched a lot of series but i'm still very convinced THERE'S NOTHING can be great as BB i don't think there will be anything like it in the future , characters , acting , script , and especially ending , some people thinks the first seasons are not that great but when you finish watching everything you will release what first seasons were about , watch it guys you won't regret it, hope you enjoy it and you will."
10,"I very rarely write reviews on here as I never feel the need, but I have to say something about Breaking Bad, having just watched the entire 5 seasons. Well, there is no more to be said that hasn't already been said about this show. The only thing that I find disappointing about Breaking Bad is that it hasn't achieved a 10/10 rating on IMDb. I would be very interested to meet the people who can give this show anything less than a 10 rating. I mean, how good can a TV show be? I watched the entire series over a two week period, sometimes not getting to bed until 3am, and not through choice... i really need my sleep. Breaking Bad was my world for those few weeks. This show could be unsurpassable."
10,"Alongside lost, my favorite television series of all time."
5,"To be honest I liked only the last season. The plot is so obvious. I also don't like the characters, Walter's evolution is incredible but the character is so hateful!! Jesse is so stupid and Skyler is annoyng."
10,"One of the best series to be ever made for TV. This drama made with a calculated budget unlike game of thrones was never boring. Kudos for the great story by Vince Gilligan. By the time i finished the final episode i am spell bound. The camera work, music, editing and what not - everything worked for breaking bad. Walter played by Bryan Cranston will make you feel for him and at times will even turn you bad. He blurs the line between good and bad. The script is so solid that you can hardly find loopholes in any episode. All your feelings, emotions, attitude are brought to life by this guy. Watch the series to understand what it is to be alive. Don't miss this one."
10,No doubt totally worth watching. The first season is slow..but later u will enjoy the slowness.
10,"Breaking Bad is one of the great TV shows of our generation. It offers a compelling concept mixed with incredible characters that are layered beyond comprehension. With excellent music, cinematography and atmosphere, this show cements itself as being worth its praise."
10,"This is the best series I have ever watched. It is perfectly written. The tension is spot on and it has meaningful substance. A lot of show writers can learn from this show. It's just impressive. Give it a chance and you'll see what everyone else is talking about.Honestly... if you don't think this is a fantastically well written show then you have horrible horrible taste in television quality period. I completely understand everyone has their own opinions but I draw the line when it comes to Breaking Bad when someone tells me it's ""boring"" or ""overrated"". How someone can write a bad review on this show is beyond my understanding. It's literally the best goddamn show I have ever watched. And I've finished a lot of shows in my down time. They couldn't have ended it any more brilliantly. Especially after all that amazing build up."
10,"The arc of this character--series creator Vince Gilligan's invention of Walter White as a sick soul--is, it's clear now. One of the great narratives in Television history. Breaking Bad was a radical type of television, and also a very strange kind of must-watch: a show that you dread and crave at the same time. A show that managed year after year to accomplish that rare blend of Hollywood darling and fan favorite All the characters are written in a complex, deep and fascinating way. Series creator Vince Gilligan is a pure uncut genius and it shows behind and In front of the camera. Season 5 stands to up the ante more than any one prior, with fantastic twists, incredibly tense moments, more great standout music to fit the scenes properly, and acting that can't be beat. I came out of season 4 saying that there was no way to top the amazing conclusion to one of the greatest television seasons ever, but they have seemed to manage just that. Without giving too much away, relationships are tested, characters die, new bonds form, and more meth is cooked. I think it should be a crime to not watch this show, maybe equal to cooking meth with the intent to distribute. This series is an absolute masterpiece. It is a work of art! If We had a chance to send a capsule of earths most important items to another planet, this series would have to be included! Not only did this show break bad but it broke the type of medium of television beyond the pit of mediocrity it usually resides in. It may be awhile for which a show of this caliber comes along, maybe once in a life time. This is a series that I will always cherish, and not just for the obvious reasons like the superb acting and the high stakes narrative -- but also for the fact that it gave me hope for the future of television, and the media's potential overall, to serve as a platform for talented writers and actors who actually have something inspired to say about the world we live in. Walter white is perhaps tvs best anti hero that you will feel dirty even rooting for till the very end, and what a perfect ending it is! This show has so much material that it gave birth to the brilliant prequel Better Call Saul. if you haven't had the privilege of seeing televisions arguably best of all time, congrats because you're about to embark on a journey like no other! You will wind up making 99% pure crystal blue meth and demand everyone call you Heisenberg. But seriously, you now have 5 seasons to binge watch on Netflix. I envy you!"
10,"We really are going to be talking about this show for the rest of our lives aren't we.Breaking Bad really is something else, I never watched it in full until last year, probably for the best because there were so many cruel cliffhangers in the show, one in particular lasting for almost a year, the show really likes playing cruel games with the viewer and I like that. Something that Breaking Bad is really good at is that it made me care about the characters on a level that very few shows or movies have. There really isn't that many other shows where I would question so many variable and possible outcomes for Walt and his realationships, just how many possible ways a scenario would play out or the consequesnces of every action or how differently something would have played out. Hardly any shows would make me even care about something like that at all.The world and characters this show has created is so layered yet believable in its setting of Albuquerque and makes you feel like you're really there with the characters. Every plot point and emotion delivered perfectly. Some people say that it is too drawn out but i think the pacing of the show and story was just right. Everything that happened or was focused upon in Breaking Bad's overall arcs and story all had a purpose and payoff for being there. Every character and situation you care about, and every following season raising the stakes and more tense and enthralling than the last. It also has probably the most emotionally explosive and intense final season in television history, but I'll let you be judge of thatEveryone should see it. Every actors performance was spot on and I hope Vince Gillian never stops writing for Film and Television."
10,"Well, What can I say about this amazing TV series? It is just the best series I have ever seen. I miss Walter White and Jesse Pinkman...The first season is really good, because Walter is worried about his life and what he is going to do after the news about the cancer.The second and third seasons they keep very good, but I think that the fact of Walter want to forget the idea to cook meth and turn back all the time is a little tiring...The fourth season is probably the most moment awaited of all the series. Giancarlo Esposito as Gus Fring made a great performance and he really looks like a two-faces man. And you never know what he is going to do. The last episode of fourth season is one of the best, but the fans knew that this amazing series couldn't finish like that.And then, the amazing, unbelievable, incredible and wonderful fifth season came! I don't have enough words to describe this season. Since the first episode and then after each episode it was getting more tense and I had to watch almost the entire season in one or two days.Hank was a very nice character and all the audience liked him. The same for Mike and Saul... Great job guys!The last episode is crazy man... First, I would like to say that the soundtrack chosen was amazing. Baby Blue for who want to check it out.I think the last scene of that series was perfect and I wouldn't do nothing different. The upshot for Walter and Jesse was worthy.I watched the documentary about the last season and there was a really good environment. When each character made the last scene, they won a picture with autograph by all the team. Sometimes it was very emotional and Bryan Cranston is the funny guy I ever have seen.Congratulations and thank you for this series. Bryan Cranston and Aaron Paul is the best TV series pair."
10,This is literally the greatest show of all time. I won't be taking any questions at this time and if you disagree with me then maybe your best course would be to tread lightly.
10,"This is a great show. First of all the look of the show is just absolutely outstanding. It has this greenish-yellow tint to it that makes the desert scenes all the more gritty and hot. You can really feel the heat from those scenes. The acting is without question movie-quality. In fact, the whole show has this movie feel that can only be described as a mini-movie for TV (not a TV movie though). I love the fact the show perpetuates drama in the most ordinary circumstances. Only The Sopranos came close to the balance that Breaking Bad has with its story lines. Altogether, Breaking Bad is the next greatest thing to Meth!"
10,"I have always been a just & fair guy in all my dealings.I am a really soft spoken person who handles aggrevating situations with a massive smile on my face. London time 8:15am I just realized I haven't left a review for the only show truly worthy of being called a masterpiece.Let me assure you I am a really hard to please guy so much so it took over 7 years for family & friends to convince me to finally give Breaking Bad a go. When I got to season 5 I turned it off & decided to make some phone calls. I called four friends & two relatives. I told them off big time! Yes thats exactly what happened I said 'whats wrong with you people you said BB was good'. Upon which 3 of them replied 'ye...ya....ye'es?! AND?!' Then they heard the near impossible excitement in my voice. All I said was you guys kept saying its good but you should have used wordings like: best ever, incredible, a masterpiece, life changing, one of a kind, 100/10* etc etcThis show is so good there should be another list here for shows like these. Problem is this will be the only show in that special list as nothing even remotely comes close. And nothing ever will. Start to finish its simply extraordinary. A masterpiece. A stunning work of art.Everyone should watch it regardless of the genre preference. Trust me you'll be doing yourselves a favourPerfection on every level. Its madness because I literally struggle to watch many other shows. They just seem to lack what BB had. PerfectionIts not just a tv show its an opportunity. An opportunity to witness the greatest show ever crafted. Absolutely a must see!"
10,The greatest peice of television ever created and I think that says alot about this show.
10,"This is the only show i've seen and its extraordinary. Everything you would want from a show really, multiplied by 100."
10,"""Breaking Bad"" is a groundbreaking television series that redefined the crime drama genre and set a new standard for storytelling on the small screen. With its gripping narrative, impeccable character development, and flawless execution, it remains an absolute masterpiece.The show revolves around Walter White (played by Bryan Cranston), a high school chemistry teacher turned methamphetamine manufacturer, and his former student, Jesse Pinkman (played by Aaron Paul). As the duo delves deeper into the criminal underworld, we witness the transformation of these complex characters, their moral dilemmas, and the consequences of their choices.What sets ""Breaking Bad"" apart is its meticulous attention to detail. From the brilliant writing by creator Vince Gilligan to the exceptional performances by the entire cast, every aspect of the show is executed with precision. Cranston's portrayal of Walter White is nothing short of extraordinary, as he flawlessly navigates the character's descent into darkness, showcasing both vulnerability and ruthlessness.""Breaking Bad"" is a must-watch series for any fan of quality television. Its compelling storytelling, outstanding performances, and thought-provoking themes make it a true modern classic that will continue to be celebrated for years to come."
9,"Breaking the old framework, the law and committing crimes to do crazy things that a dull person can't do. However, these things are just to continue the middle-class life of the family after death. The responsibility of rules and obligations is still deep in the marrow. How can we be a person who lives for ourselves, or how can we live?"
10,All i can say I can't get this movie out of my head! This movie just too good 👍🏻
10,"I watched this 1 year ago. And until this day I just can't get over it. I don't know how to describe that feeling where something is so good that you live in its universe and forget your own life while binge watching it, then once it's over you are like ""wth just happened??"" .. but yeah.. This series is amazing."
10,"Amazing. Fantastic. Wonderful. Dramatic. Intense. Terrific. Fabulous. Tremendous. I can't come up with enough adjectives to describe how great this show is. I didn't even know what it was about when I started watching it, which made it that much better. I started watching it on Netflix after the system hounded me endlessly to try it, and finished it on cable, since Netflix didn't have the last episodes.What's so great about it? BB is about family. It's about craziness. It's about corruption. It's about the love of money. It's about the contradiction between our public vs private personas. It's about fear, love, hate, happiness, sadness, and indifference. It's about conflicts, children, and the monotony of suburban existence. It's about being human. Everyone can relate to something in the show. Even if somehow you can't, it hooks you from the very start. This is coming from a person who is very picky about TV. I have never seen a show as awesome as this one. I urge you to give it a try."
10,The best series ever made! The script and the writing is outstanding! Bryan's and aaron's acting is out of this world. Vince Gilligan Thank you!
10,"Yeah... a masterpiece! If you never seen Breaking Bad... please, make yourself a favor, maratone this!"
7,"If i say that it was good , but not excellent , every fan will try to kill me , but it's my opinion"
